id,region,rule,clientMCC,excludeClientMCC,direction,parentTypeId,excludeParentTypeId,priority,keyword,initiationMode,isCashback,channel,isOverdraftProtection,isBankSpecialSavings,isRej,isTermDepositRedemption,isReversal,deviceId,hasInstallments,transactionPurpose,keywordMccCharge,keywordMccNonCharge,activityClass
UNI_1__D_TRANSFER__KENTUCKY FR,UNI,1,,,D,TRANSFER,,,KENTUCKY FR,,,,,,,,,,,,5812,5812,
UNI_1__D_TRANSFER__KIDDY,UNI,1,,,D,TRANSFER,,,KIDDY,,,,,,,,,,,,11,11,
ISR_1__D_TRANSFER__KIOSK,ISR,1,,,D,TRANSFER,,,KIOSK,,,,,,,,,,,,5411,5411,
UNI_2__D_TRANSFER__KITCHEN,UNI,2,,,D,TRANSFER,,,KITCHEN,,,,,,,,,,,,5812,5812,
ISR_1__D_TRANSFER__KLINIKA,ISR,1,,,D,TRANSFER,,,KLINIKA,,,,,,,,,,,,8011,8011,
UNI_1__D_TRANSFER__KOFFEE,UNI,1,,,D,TRANSFER,,,KOFFEE,,,,,,,,,,,,5812,5812,
UNI_1__D_TRANSFER__KOSMETIK,UNI,1,,,D,TRANSFER,,,KOSMETIK,,,,,,,,,,,,5977,5977,
UNI_1__D_TRANSFER__KREATAGORA,UNI,1,,,D,TRANSFER,,,KREATAGORA,,,,,,,,,,,,5422,5422,
UNI_1__D_TRANSFER__KREOPOLEI,UNI,1,,,D,TRANSFER,,,KREOPOLEI,,,,,,,,,,,,5422,5422,
UNI_1__D_TRANSFER__KRISPY,UNI,1,,,D,TRANSFER,,,KRISPY,,,,,,,,,,,,5812,5812,
UNI_1__D_TRANSFER__LAUNDROMAT,UNI,1,,,D,TRANSFER,,,LAUNDROMAT,,,,,,,,,,,,7211,7211,
UNI_1__D_TRANSFER__LAUNDRY,UNI,1,,,D,TRANSFER,,,LAUNDRY,,,,,,,,,,,,7211,7211,
UNI_1__D_TRANSFER__LAUNDRYMART,UNI,1,,,D,TRANSFER,,,LAUNDRYMART,,,,,,,,,,,,7210,7210,
IRL_1__D_TRANSFER__LEAF CARD,IRL,1,,,D,TRANSFER,,,LEAF CARD,,,,,,,,,,,,4789,4789,
UNI_1__D_TRANSFER__LINGERIE,UNI,1,,,D,TRANSFER,,,LINGERIE,,,,,,,,,,,,5699,5699,
UNI_1__D_TRANSFER__LIQUO,UNI,1,,,D,TRANSFER,,,LIQUO,,,,,,,,,,,,5921,5921,
UNI_1__D_TRANSFER__LOBSTER,UNI,1,,,D,TRANSFER,,,LOBSTER,,,,,,,,,,,,5812,5812,
UNI_1__D_TRANSFER__LOUISIANA KIT,UNI,1,,,D,TRANSFER,,,LOUISIANA KIT,,,,,,,,,,,,5812,5812,
UNI_1__D_TRANSFER__LUNCH,UNI,1,,,D,TRANSFER,,,LUNCH,,,,,,,,,,,,5812,5812,
CAN_2__D_TRANSFER__MARCHE,CAN,2,,,D,TRANSFER,,,MARCHE,,,,,,,,,,,,5411,5411,
UNI_2__D_TRANSFER__MARKET,UNI,2,,,D,TRANSFER,,,MARKET,,,,,,,,,,,,5411,5411,
UNI_1__D_TRANSFER__MARKET AT,UNI,1,,,D,TRANSFER,,,MARKET AT,,,,,,,,,,,,5411,5411,
UNI_1__D_TRANSFER__MARKETP,UNI,1,,,D,TRANSFER,,,MARKETP,,,,,,,,,,,,5262,5262,
UNI_1__D_TRANSFER__MARKETS,UNI,1,,,D,TRANSFER,,,MARKETS,,,,,,,,,,,,5411,5411,
UNI_1__D_TRANSFER__MART STORE,UNI,1,,,D,TRANSFER,,,MART STORE,,,,,,,,,,,,5411,5411,
UNI_1__D_TRANSFER__MART SUPER,UNI,1,,,D,TRANSFER,,,MART SUPER,,,,,,,,,,,,5411,5411,
UNI_1__D_TRANSFER__MASSAGE,UNI,1,,,D,TRANSFER,,,MASSAGE,,,,,,,,,,,,7297,7297,
UNI_1__D_TRANSFER__MATCHA,UNI,1,,,D,TRANSFER,,,MATCHA,,,,,,,,,,,,5812,5812,
UNI_1__D_TRANSFER__MATCHAYA,UNI,1,,,D,TRANSFER,,,MATCHAYA,,,,,,,,,,,,5812,5812,
UNI_1__D_TRANSFER__MEAL,UNI,1,,,D,TRANSFER,,,MEAL,,,,,,,,,,,,5411,5411,
UNI_1__D_TRANSFER__MEAT,UNI,1,,,D,TRANSFER,,,MEAT,,,,,,,,,,,,5422,5422,
UNI_1__D_TRANSFER__MEAT MAR,UNI,1,,,D,TRANSFER,,,MEAT MAR,,,,,,,,,,,,5422,5422,
UNI_1__D_TRANSFER__MEAT SUPPLIER,UNI,1,,,D,TRANSFER,,,MEAT SUPPLIER,,,,,,,,,,,,5422,5422,
UNI_1__D_TRANSFER__MEATS,UNI,1,,,D,TRANSFER,,,MEATS,,,,,,,,,,,,5422,5422,
